X,Y,OBJECTID,DATE,latitude,longitude,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
6.91,42.4,1147,2/6/08,42.4,6.91,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.96,42.37,1148,2/6/08,42.37,6.96,0,0,0,17.68,0,0,0,646.8,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,17.68
7.01,42.34,1149,2/6/08,42.34,7.01,0,0,0,19.65,0,0,0,385.5,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,19.65
7.06,42.36,1150,2/6/08,42.36,7.06,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.07,42.4,1151,2/6/08,42.4,7.07,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.09,42.45,1152,2/6/08,42.45,7.09,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.09,42.46,1153,2/6/08,42.46,7.09,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.11,42.51,1154,2/6/08,42.51,7.11,0,0,0,3.93,0,0,0,352.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.13,42.56,1155,2/6/08,42.56,7.13,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.44,43.31,1156,3/6/08,43.31,7.44,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.43,43.34,1157,3/6/08,43.34,7.43,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.41,43.33,1158,3/6/08,43.33,7.41,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.39,43.32,1159,3/6/08,43.32,7.39,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.37,43.32,1160,3/6/08,43.32,7.37,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35,43.33,1161,3/6/08,43.33,7.35,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.32,43.36,1162,3/6/08,43.36,7.32,0,0,0,3.93,0,0,0,196,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.36,43.39,1163,3/6/08,43.39,7.36,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.39,43.42,1164,3/6/08,43.42,7.39,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.43,43.46,1165,3/6/08,43.46,7.43,0,0,0,7.86,0,0,0,78.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.46,43.49,1166,3/6/08,43.49,7.46,0,0,0,5.89,0,0,0,215.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.5,43.53,1167,3/6/08,43.53,7.5,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.55,43.56,1168,3/6/08,43.56,7.55,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.59,43.54,1169,3/6/08,43.54,7.59,0,0,0,1.96,0,0,0,135.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.63,43.5,1170,3/6/08,43.5,7.63,0,0,0,1.96,0,0,0,333.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.63,43.5,1171,3/6/08,43.5,7.63,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.67,43.47,1172,3/6/08,43.47,7.67,0,0,0,21.61,0,0,0,372.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,21.61
7.71,43.44,1173,3/6/08,43.44,7.71,0,0,0,5.89,0,0,0,529.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.76,43.41,1174,3/6/08,43.41,7.76,0,0,0,7.86,0,0,0,392,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.74,43.38,1175,3/6/08,43.38,7.74,0,0,0,7.86,0,0,0,78.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.29,43.49,1176,4/6/08,43.49,7.29,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.33,43.46,1177,4/6/08,43.46,7.33,0,0,0,0,0,0,0,352.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.86,43.29,1178,4/6/08,43.29,7.86,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.84,43.34,1179,4/6/08,43.34,7.84,0,0,0,5.89,0,0,0,174.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.8,43.35,1180,4/6/08,43.35,7.8,0,0,0,3.93,0,0,0,2177,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.79,43.35,1181,4/6/08,43.35,7.79,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.73,43.37,1182,4/6/08,43.37,7.73,0,0,0,1.96,0,0,0,176.4,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.67,43.38,1183,4/6/08,43.38,7.67,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.61,43.4,1184,4/6/08,43.4,7.61,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.13,43.22,1185,5/6/08,43.22,7.13,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.12,43.16,1186,5/6/08,43.16,7.12,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7,43.11,1187,5/6/08,43.11,7,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.94,43.09,1188,5/6/08,43.09,6.94,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.89,43.08,1189,5/6/08,43.08,6.89,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.89,43.12,1190,5/6/08,43.12,6.89,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.39,42.96,1191,18/08/2008,42.96,6.39,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.43,42.92,1192,18/08/2008,42.92,6.43,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.46,42.88,1193,18/08/2008,42.88,6.46,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.5,42.85,1194,18/08/2008,42.85,6.5,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.54,42.82,1195,18/08/2008,42.82,6.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.58,42.78,1196,18/08/2008,42.78,6.58,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.62,42.74,1197,18/08/2008,42.74,6.62,0,0,0,11.79,0,0,0,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
6.63,42.72,1198,18/08/2008,42.72,6.63,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.67,42.68,1199,18/08/2008,42.68,6.67,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.71,42.65,1200,18/08/2008,42.65,6.71,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.76,42.61,1201,18/08/2008,42.61,6.76,0,0,0,5.89,0,0,0,132.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.8,42.57,1202,18/08/2008,42.57,6.8,0,0,0,7.86,0,0,0,176.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.85,42.52,1203,18/08/2008,42.52,6.85,0,0,0,3.93,0,0,0,63.7,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.89,42.48,1204,18/08/2008,42.48,6.89,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.94,42.43,1205,18/08/2008,42.43,6.94,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.98,42.38,1206,18/08/2008,42.38,6.98,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.12,42.22,1207,19/08/2008,42.22,7.12,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.14,42.25,1208,19/08/2008,42.25,7.14,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.19,42.28,1209,19/08/2008,42.28,7.19,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.23,42.3,1210,19/08/2008,42.3,7.23,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.29,42.34,1211,19/08/2008,42.34,7.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.34,42.37,1212,19/08/2008,42.37,7.34,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.39,42.4,1213,19/08/2008,42.4,7.39,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.42,42.42,1214,19/08/2008,42.42,7.42,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.45,42.47,1215,19/08/2008,42.47,7.45,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.47,42.52,1216,19/08/2008,42.52,7.47,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.48,42.56,1217,19/08/2008,42.56,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.49,42.6,1218,19/08/2008,42.6,7.49,0,0,0,7.86,0,0,0,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.45,42.64,1219,19/08/2008,42.64,7.45,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,42.64,1220,19/08/2008,42.64,7.43,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.39,42.68,1221,19/08/2008,42.68,7.39,0,0,0,11.79,0,0,0,117.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.34,42.71,1222,19/08/2008,42.71,7.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.29,42.74,1223,19/08/2008,42.74,7.29,0,0,0,9.82,0,0,0,214,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.24,42.78,1224,19/08/2008,42.78,7.24,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.19,42.81,1225,19/08/2008,42.81,7.19,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.15,42.85,1226,19/08/2008,42.85,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02,42.91,1227,19/08/2008,42.91,7.02,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97,42.94,1228,19/08/2008,42.94,6.97,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.98,42.97,1229,19/08/2008,42.97,6.98,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.15,43.48,1230,21/08/2008,43.48,7.15,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.2,43.45,1231,21/08/2008,43.45,7.2,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.43,1232,21/08/2008,43.43,7.25,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35,43.4,1233,21/08/2008,43.4,7.35,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.37,43.38,1234,21/08/2008,43.38,7.37,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.4,43.34,1235,21/08/2008,43.34,7.4,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.41,43.33,1236,21/08/2008,43.33,7.41,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.45,43.29,1237,21/08/2008,43.29,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,43.26,1238,21/08/2008,43.26,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,43.26,1239,21/08/2008,43.26,7.48,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.43,43.24,1240,21/08/2008,43.24,7.43,0,0,0,9.82,0,0,0,254.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.33,43.23,1241,21/08/2008,43.23,7.33,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.26,43.22,1242,21/08/2008,43.22,7.26,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.25,43.18,1243,21/08/2008,43.18,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.24,43.16,1244,21/08/2008,43.16,7.24,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.13,1245,21/08/2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.13,1246,21/08/2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.23,43.13,1247,21/08/2008,43.13,7.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.07,43.1,1248,21/08/2008,43.1,7.07,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02,43.09,1249,21/08/2008,43.09,7.02,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97,43,1250,22/08/2008,43,6.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.93,42.98,1251,22/08/2008,42.98,6.93,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.67,42.83,1252,22/08/2008,42.83,6.67,0,0,0,5.89,0,0,0,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.38,42.96,1253,14/10/2008,42.96,6.38,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42,42.92,1254,14/10/2008,42.92,6.42,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.47,42.88,1255,14/10/2008,42.88,6.47,0,0,0,1.96,0,0,0,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.51,42.84,1256,14/10/2008,42.84,6.51,0,0,0,9.82,0,0,0,254.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
6.55,42.8,1257,14/10/2008,42.8,6.55,0,0,0,11.79,0,0,0,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
6.58,42.78,1258,14/10/2008,42.78,6.58,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.62,42.74,1259,14/10/2008,42.74,6.62,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.67,42.7,1260,14/10/2008,42.7,6.67,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.71,42.66,1261,14/10/2008,42.66,6.71,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.75,42.61,1262,14/10/2008,42.61,6.75,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.79,42.57,1263,14/10/2008,42.57,6.79,0,0,0,13.75,0,0,0,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
6.84,42.53,1264,14/10/2008,42.53,6.84,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.24,42.45,1265,14/10/2008,42.45,7.24,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.28,42.49,1266,14/10/2008,42.49,7.28,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.16,42.78,1267,15/10/2008,42.78,7.16,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.15,42.83,1268,15/10/2008,42.83,7.15,0,0,0,13.75,0,0,0,137.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.15,42.88,1269,15/10/2008,42.88,7.15,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.11,42.9,1270,15/10/2008,42.9,7.11,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.11,42.95,1271,15/10/2008,42.95,7.11,0,0,0,13.75,0,0,0,294,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.12,43,1272,15/10/2008,43,7.12,0,0,0,11.79,0,0,0,738.52,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.13,43.05,1273,15/10/2008,43.05,7.13,0,0,0,7.86,0,0,0,102.9,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.13,43.1,1274,15/10/2008,43.1,7.13,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.17,43.13,1275,15/10/2008,43.13,7.17,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.23,43.16,1276,15/10/2008,43.16,7.23,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.31,43.18,1277,15/10/2008,43.18,7.31,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.36,43.21,1278,15/10/2008,43.21,7.36,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.41,43.25,1279,15/10/2008,43.25,7.41,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.46,43.28,1280,15/10/2008,43.28,7.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.5,43.31,1281,15/10/2008,43.31,7.5,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.51,43.32,1282,15/10/2008,43.32,7.51,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.46,43.35,1283,15/10/2008,43.35,7.46,0,0,0,5.89,0,0,0,174.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.4,43.38,1284,15/10/2008,43.38,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.35,43.42,1285,15/10/2008,43.42,7.35,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.3,43.46,1286,15/10/2008,43.46,7.3,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.5,1287,15/10/2008,43.5,7.25,0,0,0,9.82,0,0,0,254.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.21,43.53,1288,15/10/2008,43.53,7.21,0,0,0,9.82,0,0,0,98,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.21,43.28,1289,9/9/08,43.28,7.21,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.27,43.26,1290,9/9/08,43.26,7.27,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.31,43.23,1291,9/9/08,43.23,7.31,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.32,43.21,1292,9/9/08,43.21,7.32,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35,43.17,1293,9/9/08,43.17,7.35,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.37,43.14,1294,9/9/08,43.14,7.37,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.4,43.1,1295,9/9/08,43.1,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,43.05,1296,9/9/08,43.05,7.43,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.45,43.04,1297,9/9/08,43.04,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48,42.99,1298,9/9/08,42.99,7.48,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.51,42.94,1299,9/9/08,42.94,7.51,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.52,42.51,1300,10/9/08,42.51,8.52,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.54,42.55,1301,10/9/08,42.55,8.54,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.56,42.6,1302,10/9/08,42.6,8.56,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.59,42.63,1303,10/9/08,42.63,8.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.62,42.66,1304,10/9/08,42.66,8.62,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.66,42.69,1305,10/9/08,42.69,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.66,42.73,1306,10/9/08,42.73,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.66,42.78,1307,10/9/08,42.78,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.4,43.11,1308,10/9/08,43.11,8.4,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.36,43.13,1309,10/9/08,43.13,8.36,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.29,43.17,1310,11/9/08,43.17,8.29,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.33,43.15,1311,11/9/08,43.15,8.33,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.32,43.15,1312,11/9/08,43.15,8.32,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.28,43.11,1313,11/9/08,43.11,8.28,0,0,0,1.96,0,0,0,292.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.25,43.08,1314,11/9/08,43.08,8.25,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.24,43.08,1315,11/9/08,43.08,8.24,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.2,43.05,1316,11/9/08,43.05,8.2,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.16,43.01,1317,11/9/08,43.01,8.16,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.11,42.98,1318,11/9/08,42.98,8.11,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.05,42.99,1319,11/9/08,42.99,8.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.04,42.99,1320,11/9/08,42.99,8.04,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.97,43.02,1321,11/9/08,43.02,7.97,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.85,43.07,1322,11/9/08,43.07,7.85,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
